ProductKey,OrderDate,ShipDate,CustomerKey,SalesTerritoryKey,SalesOrderNumber,OrderQuantity,UnitPrice,TotalProductCost,SalesAmount,TaxAmt
312,24-Feb-2014,28-Feb-14,16707,9,SO44035,1,"3,578.27","2,171.29","3,578.27",286.26
310,24-Feb-2014,28-Feb-14,17046,9,SO44036,1,"3,578.27","2,171.29","3,578.27",286.26
328,24-Feb-2014,28-Feb-14,25272,9,SO44037,1,699.1,413.15,699.1,55.93
344,24-Feb-2014,28-Feb-14,25868,4,SO44038,1,"3,399.99","1,912.15","3,399.99",272
342,25-Feb-2014,01-Mar-14,17971,7,SO44039,1,699.1,413.15,699.1,55.93
351,25-Feb-2014,01-Mar-14,11057,9,SO44040,1,"3,374.99","1,898.09","3,374.99",270
313,25-Feb-2014,01-Mar-14,16742,9,SO44041,1,"3,578.27","2,171.29","3,578.27",286.26
313,26-Feb-2014,02-Mar-14,13678,10,SO44042,2,"1,789.14","2,171.29","3,578.27",286.26
311,26-Feb-2014,02-Mar-14,13679,10,SO44043,2,"1,789.14","2,171.29","3,578.27",286.26
314,26-Feb-2014,02-Mar-14,13690,10,SO44044,2,"1,789.14","2,171.29","3,578.27",286.26
344,26-Feb-2014,02-Mar-14,28394,7,SO44045,2,"1,700.00","1,912.15","3,399.99",272
313,26-Feb-2014,02-Mar-14,28064,1,SO44046,2,"1,789.14","2,171.29","3,578.27",286.26
344,26-Feb-2014,02-Mar-14,25878,4,SO44047,2,"1,700.00","1,912.15","3,399.99",272
314,26-Feb-2014,02-Mar-14,16713,9,SO44048,2,"1,789.14","2,171.29","3,578.27",286.26
314,27-Feb-2014,03-Mar-14,13538,8,SO44049,4,894.57,"2,171.29","3,578.27",286.26
310,27-Feb-2014,03-Mar-14,17050,9,SO44050,4,894.57,"2,171.29","3,578.27",286.26
310,28-Feb-2014,04-Mar-14,13691,10,SO44051,1,"3,578.27","2,171.29","3,578.27",286.26
314,28-Feb-2014,04-Mar-14,16637,9,SO44052,1,"3,578.27","2,171.29","3,578.27",286.26
338,28-Feb-2014,05-Mar-14,19329,8,SO44053,1,699.1,413.15,699.1,55.93
314,28-Feb-2014,05-Mar-14,13542,8,SO44054,1,"3,578.27","2,171.29","3,578.27",286.26
310,28-Feb-2014,05-Mar-14,13543,8,SO44055,1,"3,578.27","2,171.29","3,578.27",286.26
314,28-Feb-2014,05-Mar-14,13559,8,SO44056,1,"3,578.27","2,171.29","3,578.27",286.26
338,28-Feb-2014,05-Mar-14,14577,1,SO44057,1,699.1,413.15,699.1,55.93
350,28-Feb-2014,05-Mar-14,11056,9,SO44058,1,"3,374.99","1,898.09","3,374.99",270
313,28-Feb-2014,05-Mar-14,16688,9,SO44059,1,"3,578.27","2,171.29","3,578.27",286.26
342,28-Feb-2014,05-Mar-14,25273,9,SO44060,1,699.1,413.15,699.1,55.93
310,28-Feb-2014,06-Mar-14,27919,1,SO44061,1,"3,578.27","2,171.29","3,578.27",286.26
310,28-Feb-2014,06-Mar-14,28041,1,SO44062,1,"3,578.27","2,171.29","3,578.27",286.26
344,28-Feb-2014,06-Mar-14,11240,10,SO44063,1,"3,399.99","1,912.15","3,399.99",272
310,28-Feb-2014,06-Mar-14,22050,6,SO44064,1,"3,578.27","2,171.29","3,578.27",286.26
310,28-Feb-2014,06-Mar-14,28062,4,SO44065,1,"3,578.27","2,171.29","3,578.27",286.26
344,28-Feb-2014,06-Mar-14,25867,4,SO44066,1,"3,399.99","1,912.15","3,399.99",272
310,28-Feb-2014,06-Mar-14,17049,9,SO44067,1,"3,578.27","2,171.29","3,578.27",286.26
313,28-Feb-2014,07-Mar-14,13541,8,SO44068,1,"3,578.27","2,171.29","3,578.27",286.26
349,28-Feb-2014,07-Mar-14,28395,7,SO44069,1,"3,374.99","1,898.09","3,374.99",270
349,28-Feb-2014,07-Mar-14,19829,6,SO44070,1,"3,374.99","1,898.09","3,374.99",270
313,28-Feb-2014,07-Mar-14,16691,9,SO44071,1,"3,578.27","2,171.29","3,578.27",286.26
311,28-Feb-2014,07-Mar-14,16656,9,SO44072,1,"3,578.27","2,171.29","3,578.27",286.26
351,28-Feb-2014,07-Mar-14,11044,9,SO44073,1,"3,374.99","1,898.09","3,374.99",270
310,1-Mar-2014,08-Mar-14,13821,10,SO44134,1,"3,578.27","2,171.29","3,578.27",286.26
310,1-Mar-2014,08-Mar-14,28156,4,SO44135,1,"3,578.27","2,171.29","3,578.27",286.26
311,1-Mar-2014,08-Mar-14,22114,6,SO44136,1,"3,578.27","2,171.29","3,578.27",286.26
314,1-Mar-2014,08-Mar-14,17328,9,SO44137,1,"3,578.27","2,171.29","3,578.27",286.26
310,2-Mar-2014,09-Mar-14,13765,10,SO44138,2,"1,789.14","2,171.29","3,578.27",286.26
311,2-Mar-2014,09-Mar-14,13792,10,SO44139,2,"1,789.14","2,171.29","3,578.27",286.26
311,2-Mar-2014,09-Mar-14,12221,7,SO44140,2,"1,789.14","2,171.29","3,578.27",286.26
313,2-Mar-2014,09-Mar-14,13572,8,SO44141,2,"1,789.14","2,171.29","3,578.27",286.26
313,2-Mar-2014,09-Mar-14,22058,6,SO44142,2,"1,789.14","2,171.29","3,578.27",286.26
313,2-Mar-2014,09-Mar-14,28145,4,SO44143,2,"1,789.14","2,171.29","3,578.27",286.26
312,2-Mar-2014,09-Mar-14,17071,9,SO44144,2,"1,789.14","2,171.29","3,578.27",286.26
310,2-Mar-2014,09-Mar-14,17309,9,SO44145,2,"1,789.14","2,171.29","3,578.27",286.26
313,2-Mar-2014,09-Mar-14,17310,9,SO44146,2,"1,789.14","2,171.29","3,578.27",286.26
310,2-Mar-2014,09-Mar-14,17320,9,SO44147,2,"1,789.14","2,171.29","3,578.27",286.26
310,3-Mar-2014,10-Mar-14,28172,4,SO44148,4,894.57,"2,171.29","3,578.27",286.26
312,3-Mar-2014,10-Mar-14,17242,9,SO44149,4,894.57,"2,171.29","3,578.27",286.26
312,3-Mar-2014,10-Mar-14,17315,9,SO44150,4,894.57,"2,171.29","3,578.27",286.26
328,3-Mar-2014,10-Mar-14,25558,9,SO44151,4,174.77,413.15,699.1,55.93
346,4-Mar-2014,11-Mar-14,11334,10,SO44152,1,"3,399.99","1,912.15","3,399.99",272
312,4-Mar-2014,11-Mar-14,28168,4,SO44153,1,"3,578.27","2,171.29","3,578.27",286.26
311,4-Mar-2014,11-Mar-14,28181,1,SO44154,1,"3,578.27","2,171.29","3,578.27",286.26
313,4-Mar-2014,11-Mar-14,28131,4,SO44155,1,"3,578.27","2,171.29","3,578.27",286.26
346,4-Mar-2014,11-Mar-14,25887,1,SO44156,1,"3,399.99","1,912.15","3,399.99",272
314,4-Mar-2014,11-Mar-14,17055,9,SO44157,1,"3,578.27","2,171.29","3,578.27",286.26
311,5-Mar-2014,12-Mar-14,13567,8,SO44158,1,"3,578.27","2,171.29","3,578.27",286.26
311,5-Mar-2014,12-Mar-14,28182,4,SO44159,1,"3,578.27","2,171.29","3,578.27",286.26
312,5-Mar-2014,12-Mar-14,28186,1,SO44160,1,"3,578.27","2,171.29","3,578.27",286.26
314,6-Mar-2014,13-Mar-14,13772,10,SO44161,1,"3,578.27","2,171.29","3,578.27",286.26
311,6-Mar-2014,13-Mar-14,28185,4,SO44162,1,"3,578.27","2,171.29","3,578.27",286.26
314,6-Mar-2014,13-Mar-14,28193,4,SO44163,1,"3,578.27","2,171.29","3,578.27",286.26
310,6-Mar-2014,13-Mar-14,28088,4,SO44164,1,"3,578.27","2,171.29","3,578.27",286.26
313,6-Mar-2014,13-Mar-14,17065,9,SO44165,1,"3,578.27","2,171.29","3,578.27",286.26
338,6-Mar-2014,13-Mar-14,14581,1,SO44166,1,699.1,413.15,699.1,55.93
314,6-Mar-2014,13-Mar-14,17308,9,SO44167,1,"3,578.27","2,171.29","3,578.27",286.26
313,7-Mar-2014,14-Mar-14,12211,7,SO44168,1,"3,578.27","2,171.29","3,578.27",286.26
311,7-Mar-2014,14-Mar-14,28179,1,SO44169,1,"3,578.27","2,171.29","3,578.27",286.26
314,7-Mar-2014,14-Mar-14,28183,4,SO44170,1,"3,578.27","2,171.29","3,578.27",286.26
313,7-Mar-2014,14-Mar-14,28112,4,SO44171,1,"3,578.27","2,171.29","3,578.27",286.26
338,7-Mar-2014,14-Mar-14,14584,4,SO44172,1,699.1,413.15,699.1,55.93
312,8-Mar-2014,15-Mar-14,13784,10,SO44173,1,"3,578.27","2,171.29","3,578.27",286.26
311,8-Mar-2014,15-Mar-14,17229,9,SO44174,1,"3,578.27","2,171.29","3,578.27",286.26
313,8-Mar-2014,15-Mar-14,17246,9,SO44175,1,"3,578.27","2,171.29","3,578.27",286.26
314,9-Mar-2014,16-Mar-14,12220,7,SO44176,2,"1,789.14","2,171.29","3,578.27",286.26
350,9-Mar-2014,16-Mar-14,11337,10,SO44177,2,"1,687.50","1,898.09","3,374.99",270
312,9-Mar-2014,16-Mar-14,28097,4,SO44178,2,"1,789.14","2,171.29","3,578.27",286.26
350,9-Mar-2014,16-Mar-14,25888,1,SO44179,2,"1,687.50","1,898.09","3,374.99",270
347,9-Mar-2014,16-Mar-14,11058,9,SO44180,2,"1,700.00","1,912.15","3,399.99",272
312,9-Mar-2014,16-Mar-14,17294,9,SO44181,2,"1,789.14","2,171.29","3,578.27",286.26
310,9-Mar-2014,16-Mar-14,17299,9,SO44182,2,"1,789.14","2,171.29","3,578.27",286.26
310,10-Mar-2014,17-Mar-14,28158,4,SO44183,4,894.57,"2,171.29","3,578.27",286.26
314,10-Mar-2014,17-Mar-14,17247,9,SO44184,4,894.57,"2,171.29","3,578.27",286.26
310,10-Mar-2014,17-Mar-14,17280,9,SO44185,4,894.57,"2,171.29","3,578.27",286.26
347,12-Mar-2014,19-Mar-14,25889,4,SO44186,1,"3,399.99","1,912.15","3,399.99",272
313,12-Mar-2014,19-Mar-14,17069,9,SO44187,1,"3,578.27","2,171.29","3,578.27",286.26
334,13-Mar-2014,20-Mar-14,20052,10,SO44188,1,699.1,413.15,699.1,55.93
322,13-Mar-2014,20-Mar-14,20054,10,SO44189,1,699.1,413.15,699.1,55.93
348,13-Mar-2014,20-Mar-14,11061,9,SO44190,1,"3,374.99","1,898.09","3,374.99",270
310,13-Mar-2014,20-Mar-14,17248,9,SO44191,1,"3,578.27","2,171.29","3,578.27",286.26
312,14-Mar-2014,21-Mar-14,13570,8,SO44192,1,"3,578.27","2,171.29","3,578.27",286.26
312,14-Mar-2014,21-Mar-14,28164,4,SO44193,1,"3,578.27","2,171.29","3,578.27",286.26
310,14-Mar-2014,21-Mar-14,17064,9,SO44194,1,"3,578.27","2,171.29","3,578.27",286.26
313,14-Mar-2014,21-Mar-14,17249,9,SO44195,1,"3,578.27","2,171.29","3,578.27",286.26
314,14-Mar-2014,21-Mar-14,17295,9,SO44196,1,"3,578.27","2,171.29","3,578.27",286.26
312,15-Mar-2014,22-Mar-14,28096,4,SO44197,1,"3,578.27","2,171.29","3,578.27",286.26
310,15-Mar-2014,22-Mar-14,28150,4,SO44198,1,"3,578.27","2,171.29","3,578.27",286.26
313,15-Mar-2014,22-Mar-14,17259,9,SO44199,1,"3,578.27","2,171.29","3,578.27",286.26
311,15-Mar-2014,22-Mar-14,17312,9,SO44200,1,"3,578.27","2,171.29","3,578.27",286.26
313,16-Mar-2014,23-Mar-14,12254,7,SO44201,2,"1,789.14","2,171.29","3,578.27",286.26
311,16-Mar-2014,23-Mar-14,28159,4,SO44202,2,"1,789.14","2,171.29","3,578.27",286.26
312,16-Mar-2014,23-Mar-14,28149,4,SO44203,2,"1,789.14","2,171.29","3,578.27",286.26
336,16-Mar-2014,23-Mar-14,14580,4,SO44204,2,349.55,413.15,699.1,55.93
312,16-Mar-2014,23-Mar-14,17285,9,SO44205,2,"1,789.14","2,171.29","3,578.27",286.26
347,17-Mar-2014,24-Mar-14,11250,10,SO44206,4,850,"1,912.15","3,399.99",272
313,17-Mar-2014,24-Mar-14,28162,4,SO44207,4,894.57,"2,171.29","3,578.27",286.26
347,17-Mar-2014,24-Mar-14,25879,4,SO44208,4,850,"1,912.15","3,399.99",272
311,17-Mar-2014,24-Mar-14,17257,9,SO44209,4,894.57,"2,171.29","3,578.27",286.26
310,18-Mar-2014,25-Mar-14,13783,10,SO44210,1,"3,578.27","2,171.29","3,578.27",286.26
313,18-Mar-2014,25-Mar-14,28154,4,SO44211,1,"3,578.27","2,171.29","3,578.27",286.26
312,18-Mar-2014,25-Mar-14,28170,4,SO44212,1,"3,578.27","2,171.29","3,578.27",286.26
310,18-Mar-2014,25-Mar-14,17351,9,SO44213,1,"3,578.27","2,171.29","3,578.27",286.26
311,18-Mar-2014,25-Mar-14,17332,9,SO44214,1,"3,578.27","2,171.29","3,578.27",286.26
312,19-Mar-2014,26-Mar-14,28180,1,SO44215,1,"3,578.27","2,171.29","3,578.27",286.26
314,19-Mar-2014,26-Mar-14,13560,8,SO44216,1,"3,578.27","2,171.29","3,578.27",286.26
310,19-Mar-2014,26-Mar-14,28148,1,SO44217,1,"3,578.27","2,171.29","3,578.27",286.26
311,19-Mar-2014,26-Mar-14,22109,6,SO44218,1,"3,578.27","2,171.29","3,578.27",286.26
338,19-Mar-2014,26-Mar-14,14590,4,SO44219,1,699.1,413.15,699.1,55.93
345,19-Mar-2014,26-Mar-14,11060,9,SO44220,1,"3,399.99","1,912.15","3,399.99",272
314,19-Mar-2014,26-Mar-14,17255,9,SO44221,1,"3,578.27","2,171.29","3,578.27",286.26
311,19-Mar-2014,26-Mar-14,17258,9,SO44222,1,"3,578.27","2,171.29","3,578.27",286.26
310,20-Mar-2014,27-Mar-14,13847,10,SO44223,1,"3,578.27","2,171.29","3,578.27",286.26
314,20-Mar-2014,27-Mar-14,28166,4,SO44224,1,"3,578.27","2,171.29","3,578.27",286.26
322,21-Mar-2014,28-Mar-14,20060,10,SO44225,1,699.1,413.15,699.1,55.93
313,21-Mar-2014,28-Mar-14,12255,7,SO44226,1,"3,578.27","2,171.29","3,578.27",286.26
349,21-Mar-2014,28-Mar-14,28401,7,SO44227,1,"3,374.99","1,898.09","3,374.99",270
344,21-Mar-2014,28-Mar-14,11333,10,SO44228,1,"3,399.99","1,912.15","3,399.99",272
344,21-Mar-2014,28-Mar-14,25886,1,SO44229,1,"3,399.99","1,912.15","3,399.99",272
312,21-Mar-2014,28-Mar-14,17241,9,SO44230,1,"3,578.27","2,171.29","3,578.27",286.26
334,21-Mar-2014,28-Mar-14,17973,7,SO44231,1,699.1,413.15,699.1,55.93
312,21-Mar-2014,28-Mar-14,17334,9,SO44232,1,"3,578.27","2,171.29","3,578.27",286.26
310,22-Mar-2014,29-Mar-14,13841,10,SO44233,1,"3,578.27","2,171.29","3,578.27",286.26
312,22-Mar-2014,29-Mar-14,28184,4,SO44234,1,"3,578.27","2,171.29","3,578.27",286.26
313,22-Mar-2014,29-Mar-14,22117,6,SO44235,1,"3,578.27","2,171.29","3,578.27",286.26
312,22-Mar-2014,29-Mar-14,28191,1,SO44236,1,"3,578.27","2,171.29","3,578.27",286.26
310,22-Mar-2014,29-Mar-14,17056,9,SO44237,1,"3,578.27","2,171.29","3,578.27",286.26
311,22-Mar-2014,29-Mar-14,17079,9,SO44238,1,"3,578.27","2,171.29","3,578.27",286.26
311,23-Mar-2014,30-Mar-14,12217,7,SO44239,2,"1,789.14","2,171.29","3,578.27",286.26
311,23-Mar-2014,30-Mar-14,13580,8,SO44240,2,"1,789.14","2,171.29","3,578.27",286.26
313,23-Mar-2014,30-Mar-14,28155,4,SO44241,2,"1,789.14","2,171.29","3,578.27",286.26
313,23-Mar-2014,30-Mar-14,28163,1,SO44242,2,"1,789.14","2,171.29","3,578.27",286.26
312,23-Mar-2014,30-Mar-14,17278,9,SO44243,2,"1,789.14","2,171.29","3,578.27",286.26
312,23-Mar-2014,30-Mar-14,17329,9,SO44244,2,"1,789.14","2,171.29","3,578.27",286.26
330,23-Mar-2014,30-Mar-14,25556,9,SO44245,2,349.55,413.15,699.1,55.93
312,24-Mar-2014,01-Apr-14,12219,7,SO44246,4,894.57,"2,171.29","3,578.27",286.26
310,24-Mar-2014,01-Apr-14,17233,9,SO44247,4,894.57,"2,171.29","3,578.27",286.26
313,24-Mar-2014,01-Apr-14,17240,9,SO44248,4,894.57,"2,171.29","3,578.27",286.26
313,25-Mar-2014,02-Apr-14,13845,10,SO44249,1,"3,578.27","2,171.29","3,578.27",286.26
312,25-Mar-2014,02-Apr-14,28167,4,SO44250,1,"3,578.27","2,171.29","3,578.27",286.26
311,25-Mar-2014,02-Apr-14,28190,4,SO44251,1,"3,578.27","2,171.29","3,578.27",286.26
312,26-Mar-2014,03-Apr-14,13777,10,SO44252,1,"3,578.27","2,171.29","3,578.27",286.26
310,26-Mar-2014,03-Apr-14,28099,4,SO44253,1,"3,578.27","2,171.29","3,578.27",286.26
314,26-Mar-2014,03-Apr-14,28142,1,SO44254,1,"3,578.27","2,171.29","3,578.27",286.26
340,26-Mar-2014,03-Apr-14,14585,4,SO44255,1,699.1,413.15,699.1,55.93
312,26-Mar-2014,03-Apr-14,17232,9,SO44256,1,"3,578.27","2,171.29","3,578.27",286.26
313,27-Mar-2014,04-Apr-14,12212,7,SO44257,1,"3,578.27","2,171.29","3,578.27",286.26
310,27-Mar-2014,04-Apr-14,13579,8,SO44258,1,"3,578.27","2,171.29","3,578.27",286.26
312,27-Mar-2014,04-Apr-14,28171,1,SO44259,1,"3,578.27","2,171.29","3,578.27",286.26
312,27-Mar-2014,04-Apr-14,28194,1,SO44260,1,"3,578.27","2,171.29","3,578.27",286.26
312,27-Mar-2014,04-Apr-14,22112,6,SO44261,1,"3,578.27","2,171.29","3,578.27",286.26
322,27-Mar-2014,04-Apr-14,20149,10,SO44262,1,699.1,413.15,699.1,55.93
310,27-Mar-2014,04-Apr-14,17279,9,SO44263,1,"3,578.27","2,171.29","3,578.27",286.26
313,27-Mar-2014,04-Apr-14,17286,9,SO44264,1,"3,578.27","2,171.29","3,578.27",286.26
320,27-Mar-2014,04-Apr-14,25557,9,SO44265,1,699.1,413.15,699.1,55.93
336,27-Mar-2014,04-Apr-14,25559,9,SO44266,1,699.1,413.15,699.1,55.93
336,28-Mar-2014,05-Apr-14,19339,8,SO44267,1,699.1,413.15,699.1,55.93
312,28-Mar-2014,05-Apr-14,13820,10,SO44268,1,"3,578.27","2,171.29","3,578.27",286.26
326,29-Mar-2014,06-Apr-14,14589,4,SO44269,1,699.1,413.15,699.1,55.93
314,30-Mar-2014,07-Apr-14,13794,10,SO44270,2,"1,789.14","2,171.29","3,578.27",286.26
314,30-Mar-2014,07-Apr-14,13846,10,SO44271,2,"1,789.14","2,171.29","3,578.27",286.26
311,30-Mar-2014,07-Apr-14,12256,7,SO44272,2,"1,789.14","2,171.29","3,578.27",286.26
311,30-Mar-2014,07-Apr-14,28147,4,SO44273,2,"1,789.14","2,171.29","3,578.27",286.26
314,30-Mar-2014,07-Apr-14,28152,4,SO44274,2,"1,789.14","2,171.29","3,578.27",286.26
311,30-Mar-2014,07-Apr-14,17256,9,SO44275,2,"1,789.14","2,171.29","3,578.27",286.26
313,30-Mar-2014,07-Apr-14,17277,9,SO44276,2,"1,789.14","2,171.29","3,578.27",286.26
311,30-Mar-2014,07-Apr-14,17288,9,SO44277,2,"1,789.14","2,171.29","3,578.27",286.26
310,30-Mar-2014,07-Apr-14,17293,9,SO44278,2,"1,789.14","2,171.29","3,578.27",286.26
313,30-Mar-2014,07-Apr-14,17326,9,SO44279,2,"1,789.14","2,171.29","3,578.27",286.26
314,1-Apr-2014,08-Apr-14,14429,10,SO44320,4,894.57,"2,171.29","3,578.27",286.26
311,1-Apr-2014,08-Apr-14,28222,1,SO44321,4,894.57,"2,171.29","3,578.27",286.26
328,1-Apr-2014,08-Apr-14,17975,7,SO44322,4,174.77,413.15,699.1,55.93
344,1-Apr-2014,08-Apr-14,11072,9,SO44323,4,850,"1,912.15","3,399.99",272
311,2-Apr-2014,09-Apr-14,12267,7,SO44324,1,"3,578.27","2,171.29","3,578.27",286.26
351,2-Apr-2014,09-Apr-14,11095,9,SO44325,1,"3,374.99","1,898.09","3,374.99",270
312,2-Apr-2014,09-Apr-14,17728,9,SO44326,1,"3,578.27","2,171.29","3,578.27",286.26
314,3-Apr-2014,10-Apr-14,28598,4,SO44327,1,"3,578.27","2,171.29","3,578.27",286.26
310,3-Apr-2014,10-Apr-14,17921,9,SO44328,1,"3,578.27","2,171.29","3,578.27",286.26
311,3-Apr-2014,10-Apr-14,17904,9,SO44329,1,"3,578.27","2,171.29","3,578.27",286.26
312,3-Apr-2014,10-Apr-14,28199,4,SO44330,1,"3,578.27","2,171.29","3,578.27",286.26
311,4-Apr-2014,11-Apr-14,28257,1,SO44331,1,"3,578.27","2,171.29","3,578.27",286.26
310,4-Apr-2014,11-Apr-14,17510,9,SO44332,1,"3,578.27","2,171.29","3,578.27",286.26
345,5-Apr-2014,12-Apr-14,11343,10,SO44333,1,"3,399.99","1,912.15","3,399.99",272
311,5-Apr-2014,12-Apr-14,28273,4,SO44334,1,"3,578.27","2,171.29","3,578.27",286.26
324,5-Apr-2014,12-Apr-14,20165,10,SO44335,1,699.1,413.15,699.1,55.93
345,5-Apr-2014,12-Apr-14,25895,1,SO44336,1,"3,399.99","1,912.15","3,399.99",272
351,5-Apr-2014,12-Apr-14,11097,9,SO44337,1,"3,374.99","1,898.09","3,374.99",270
314,5-Apr-2014,12-Apr-14,18188,9,SO44338,1,"3,578.27","2,171.29","3,578.27",286.26
311,5-Apr-2014,12-Apr-14,18189,9,SO44339,1,"3,578.27","2,171.29","3,578.27",286.26
314,5-Apr-2014,12-Apr-14,17354,9,SO44340,1,"3,578.27","2,171.29","3,578.27",286.26
348,6-Apr-2014,13-Apr-14,25905,4,SO44341,1,"3,374.99","1,898.09","3,374.99",270
320,6-Apr-2014,13-Apr-14,14610,1,SO44342,1,699.1,413.15,699.1,55.93
314,6-Apr-2014,13-Apr-14,17920,9,SO44343,1,"3,578.27","2,171.29","3,578.27",286.26
310,7-Apr-2014,14-Apr-14,14427,10,SO44344,2,"1,789.14","2,171.29","3,578.27",286.26
313,7-Apr-2014,14-Apr-14,28200,4,SO44345,2,"1,789.14","2,171.29","3,578.27",286.26
336,7-Apr-2014,14-Apr-14,14602,4,SO44346,2,349.55,413.15,699.1,55.93
312,7-Apr-2014,14-Apr-14,17911,9,SO44347,2,"1,789.14","2,171.29","3,578.27",286.26
313,8-Apr-2014,15-Apr-14,14159,10,SO44348,4,894.57,"2,171.29","3,578.27",286.26
311,8-Apr-2014,15-Apr-14,28243,4,SO44349,4,894.57,"2,171.29","3,578.27",286.26
312,8-Apr-2014,15-Apr-14,28244,4,SO44350,4,894.57,"2,171.29","3,578.27",286.26
314,8-Apr-2014,15-Apr-14,28271,4,SO44351,4,894.57,"2,171.29","3,578.27",286.26
311,8-Apr-2014,15-Apr-14,28297,1,SO44352,4,894.57,"2,171.29","3,578.27",286.26
326,8-Apr-2014,15-Apr-14,14591,4,SO44353,4,174.77,413.15,699.1,55.93
336,8-Apr-2014,15-Apr-14,14603,4,SO44354,4,174.77,413.15,699.1,55.93
347,8-Apr-2014,15-Apr-14,11093,9,SO44355,4,850,"1,912.15","3,399.99",272
345,8-Apr-2014,15-Apr-14,11099,9,SO44356,4,850,"1,912.15","3,399.99",272
310,8-Apr-2014,15-Apr-14,17511,9,SO44357,4,894.57,"2,171.29","3,578.27",286.26
310,8-Apr-2014,15-Apr-14,17732,9,SO44358,4,894.57,"2,171.29","3,578.27",286.26
311,9-Apr-2014,16-Apr-14,14525,10,SO44359,1,"3,578.27","2,171.29","3,578.27",286.26
311,9-Apr-2014,16-Apr-14,14158,10,SO44360,1,"3,578.27","2,171.29","3,578.27",286.26
310,9-Apr-2014,16-Apr-14,13686,8,SO44361,1,"3,578.27","2,171.29","3,578.27",286.26
310,9-Apr-2014,16-Apr-14,28259,4,SO44362,1,"3,578.27","2,171.29","3,578.27",286.26
312,9-Apr-2014,16-Apr-14,28285,1,SO44363,1,"3,578.27","2,171.29","3,578.27",286.26
348,9-Apr-2014,16-Apr-14,11092,9,SO44364,1,"3,374.99","1,898.09","3,374.99",270
313,9-Apr-2014,16-Apr-14,17912,9,SO44365,1,"3,578.27","2,171.29","3,578.27",286.26
313,9-Apr-2014,16-Apr-14,17502,9,SO44366,1,"3,578.27","2,171.29","3,578.27",286.26
328,9-Apr-2014,16-Apr-14,25562,9,SO44367,1,699.1,413.15,699.1,55.93
314,10-Apr-2014,17-Apr-14,14150,10,SO44368,1,"3,578.27","2,171.29","3,578.27",286.26
310,10-Apr-2014,17-Apr-14,28250,4,SO44369,1,"3,578.27","2,171.29","3,578.27",286.26
313,10-Apr-2014,17-Apr-14,18193,9,SO44370,1,"3,578.27","2,171.29","3,578.27",286.26
311,10-Apr-2014,17-Apr-14,17514,9,SO44371,1,"3,578.27","2,171.29","3,578.27",286.26
310,10-Apr-2014,17-Apr-14,17736,9,SO44372,1,"3,578.27","2,171.29","3,578.27",286.26
310,11-Apr-2014,18-Apr-14,13767,8,SO44373,1,"3,578.27","2,171.29","3,578.27",286.26
310,11-Apr-2014,18-Apr-14,14157,10,SO44374,1,"3,578.27","2,171.29","3,578.27",286.26
310,11-Apr-2014,18-Apr-14,14183,10,SO44375,1,"3,578.27","2,171.29","3,578.27",286.26
349,11-Apr-2014,18-Apr-14,29399,8,SO44376,1,"3,374.99","1,898.09","3,374.99",270
310,11-Apr-2014,18-Apr-14,28234,4,SO44377,1,"3,578.27","2,171.29","3,578.27",286.26
349,11-Apr-2014,18-Apr-14,25903,1,SO44378,1,"3,374.99","1,898.09","3,374.99",270
351,11-Apr-2014,18-Apr-14,11080,9,SO44379,1,"3,374.99","1,898.09","3,374.99",270
310,11-Apr-2014,18-Apr-14,17915,9,SO44380,1,"3,578.27","2,171.29","3,578.27",286.26
313,12-Apr-2014,19-Apr-14,14191,10,SO44381,1,"3,578.27","2,171.29","3,578.27",286.26
347,12-Apr-2014,19-Apr-14,11341,10,SO44382,1,"3,399.99","1,912.15","3,399.99",272
310,12-Apr-2014,19-Apr-14,28268,4,SO44383,1,"3,578.27","2,171.29","3,578.27",286.26
311,12-Apr-2014,19-Apr-14,28296,4,SO44384,1,"3,578.27","2,171.29","3,578.27",286.26
314,12-Apr-2014,19-Apr-14,28298,4,SO44385,1,"3,578.27","2,171.29","3,578.27",286.26
312,12-Apr-2014,19-Apr-14,28587,4,SO44386,1,"3,578.27","2,171.29","3,578.27",286.26
351,12-Apr-2014,19-Apr-14,11096,9,SO44387,1,"3,374.99","1,898.09","3,374.99",270
310,12-Apr-2014,19-Apr-14,17924,9,SO44388,1,"3,578.27","2,171.29","3,578.27",286.26
313,12-Apr-2014,19-Apr-14,17925,9,SO44389,1,"3,578.27","2,171.29","3,578.27",286.26
314,12-Apr-2014,19-Apr-14,17353,9,SO44390,1,"3,578.27","2,171.29","3,578.27",286.26
313,12-Apr-2014,19-Apr-14,17730,9,SO44391,1,"3,578.27","2,171.29","3,578.27",286.26
314,12-Apr-2014,19-Apr-14,17910,9,SO44392,1,"3,578.27","2,171.29","3,578.27",286.26
345,13-Apr-2014,20-Apr-14,29398,8,SO44393,1,"3,399.99","1,912.15","3,399.99",272
313,13-Apr-2014,20-Apr-14,28246,1,SO44394,1,"3,578.27","2,171.29","3,578.27",286.26
314,13-Apr-2014,20-Apr-14,28339,1,SO44395,1,"3,578.27","2,171.29","3,578.27",286.26
345,13-Apr-2014,20-Apr-14,25901,4,SO44396,1,"3,399.99","1,912.15","3,399.99",272
330,13-Apr-2014,20-Apr-14,14596,4,SO44397,1,699.1,413.15,699.1,55.93
312,13-Apr-2014,20-Apr-14,17733,9,SO44398,1,"3,578.27","2,171.29","3,578.27",286.26
